model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
mlp,y_GLD,19,35,0.030285964178279005,0.04329517976151279,-7.079155372817933,0.6285714285714286,0.6285714285714286,-0.12120087781843723,0.07086834733893559
mlp,y_GLD,20,34,0.020891485785667054,0.030667421685075136,-3.3238828555004103,0.47058823529411764,0.47058823529411764,0.21759866227800181,0.2708938120702826
mlp,y_GLD,21,29,0.023855238789293035,0.034214107816158086,-19.895155566607553,0.4482758620689655,0.4482758620689655,-0.21328686711860861,-0.21231527093596053
mlp,y_GLD,22,27,0.02340879271981507,0.029005790417679804,-17.024539095064185,0.5185185185185185,0.5185185185185185,-0.05980981872609335,-0.04822954822954823
mlp,y_GLD,23,29,0.026058384186386736,0.034540546268588955,-0.6166330428956155,0.5172413793103449,0.5172413793103449,-0.04720183769125079,-0.06502463054187191
mlp,y_GLD,24,33,0.027410700987379338,0.03736245787920551,-0.8434889998471728,0.5454545454545454,0.5454545454545454,-0.04849029168921891,0.006684491978609626
mlp,y_BTC-USD,0,60,0.032694603789396634,0.043285072800052234,-1.1467012106030614,0.5,0.5,-0.005641618512708714,-0.006112809113642679
mlp,y_BTC-USD,1,60,0.020473204253650814,0.025835188491171654,-0.6734042657831385,0.5,0.5,0.08463892170773357,0.07324256737982773
mlp,y_BTC-USD,2,60,0.026060853316606614,0.03293399216243097,-0.6413655369747497,0.48333333333333334,0.48333333333333334,0.13209568151934484,0.050458460683523214
mlp,y_BTC-USD,3,60,0.03060239882416077,0.0405513724631856,-1.5613777096059511,0.5166666666666667,0.5166666666666667,0.0028305892258155153,0.06724090025006949
mlp,y_BTC-USD,4,60,0.03806347755091279,0.05258308476717927,-2.540404216044929,0.55,0.55,0.17388743989734284,0.0979716587941095
mlp,y_BTC-USD,5,60,0.030969135903977953,0.03954435486046537,-2.0101970893984578,0.4,0.4,-0.19275417896171787,-0.22095026396221176
mlp,y_BTC-USD,6,60,0.02584673954715849,0.043443289866559105,-2.619998379702887,0.5833333333333334,0.5833333333333334,0.11417001766532527,0.28702417338149494
mlp,y_BTC-USD,7,60,0.03009381886528873,0.03891578465521677,-2.253930234597788,0.4666666666666667,0.4666666666666667,-0.0976714844544384,-0.07346485134759657
mlp,y_BTC-USD,8,60,0.028954228617401732,0.036466226781637356,-0.8413111750827682,0.43333333333333335,0.43333333333333335,0.11751908662865715,-0.0007779938871908864
mlp,y_BTC-USD,9,60,0.033290724716021174,0.045754569186097806,-1.2350699510828442,0.48333333333333334,0.48333333333333334,-0.14332870234084266,-0.13175882189497087
